article_id,technique,start_char,end_char,source_file
700662577,Loaded_Language,1217,1227,train-task2-TC.labels
700662577,Appeal_to_fear-prejudice,1570,1765,train-task2-TC.labels
700662577,Flag-Waving,1907,1984,train-task2-TC.labels
700662577,Loaded_Language,2794,2812,train-task2-TC.labels
700662577,Loaded_Language,3515,3529,train-task2-TC.labels
701225819,"Name_Calling,Labeling",177,187,train-task2-TC.labels
701225819,Repetition,2689,2694,train-task2-TC.labels
701225819,Repetition,2787,2792,train-task2-TC.labels
701225819,Loaded_Language,2982,2991,train-task2-TC.labels
701225819,"Name_Calling,Labeling",77,99,train-task2-TC.labels
701225819,"Name_Calling,Labeling",996,1019,train-task2-TC.labels
701225819,Loaded_Language,2174,2182,train-task2-TC.labels
701225819,Repetition,2747,2752,train-task2-TC.labels
701225819,Slogans,3787,3804,train-task2-TC.labels
701225819,"Name_Calling,Labeling",3837,3860,train-task2-TC.labels
701225819,"Name_Calling,Labeling",4606,4636,train-task2-TC.labels
701225819,"Name_Calling,Labeling",4720,4739,train-task2-TC.labels
701225819,Appeal_to_fear-prejudice,131,143,train-task2-TC.labels
701225819,Loaded_Language,305,313,train-task2-TC.labels
701225819,Appeal_to_fear-prejudice,1201,1299,train-task2-TC.labels
701225819,"Name_Calling,Labeling",1525,1551,train-task2-TC.labels
701225819,Loaded_Language,1572,1583,train-task2-TC.labels
701225819,Loaded_Language,1767,1771,train-task2-TC.labels
701225819,Repetition,2616,2621,train-task2-TC.labels
701225819,Loaded_Language,3309,3315,train-task2-TC.labels
701225819,"Name_Calling,Labeling",4268,4313,train-task2-TC.labels
701225819,Loaded_Language,5914,5927,train-task2-TC.labels
701225819,Loaded_Language,6102,6112,train-task2-TC.labels
701225819,"Name_Calling,Labeling",111,143,train-task2-TC.labels
701225819,Appeal_to_fear-prejudice,1493,1605,train-task2-TC.labels
701225819,"Name_Calling,Labeling",1872,1889,train-task2-TC.labels
701225819,Slogans,1967,1987,train-task2-TC.labels
701225819,"Name_Calling,Labeling",2798,2811,train-task2-TC.labels
701299732,Appeal_to_Authority,588,628,train-task2-TC.labels
701299732,Appeal_to_Authority,1569,1600,train-task2-TC.labels
701299732,Appeal_to_Authority,2236,2327,train-task2-TC.labels
701299732,"Name_Calling,Labeling",101,114,train-task2-TC.labels
701299732,Appeal_to_fear-prejudice,0,13,train-task2-TC.labels
701299732,Appeal_to_fear-prejudice,60,80,train-task2-TC.labels
701299732,Appeal_to_fear-prejudice,244,299,train-task2-TC.labels
701299732,Appeal_to_fear-prejudice,638,655,train-task2-TC.labels
701299732,Appeal_to_fear-prejudice,1718,1735,train-task2-TC.labels
701299732,Appeal_to_fear-prejudice,2297,2327,train-task2-TC.labels
701299732,"Name_Calling,Labeling",39,52,train-task2-TC.labels
701447437,Loaded_Language,50,93,train-task2-TC.labels
701447437,Loaded_Language,189,211,train-task2-TC.labels
701447437,Appeal_to_Authority,363,376,train-task2-TC.labels
701447437,Appeal_to_Authority,1092,1168,train-task2-TC.labels
701447437,Causal_Oversimplification,343,430,train-task2-TC.labels
701447437,Causal_Oversimplification,570,727,train-task2-TC.labels
701447437,"Exaggeration,Minimisation",1423,1442,train-task2-TC.labels
701447437,"Exaggeration,Minimisation",1556,1599,train-task2-TC.labels
701447437,Doubt,1556,1643,train-task2-TC.labels
701447437,Doubt,1649,1722,train-task2-TC.labels
701447437,Doubt,1112,1168,train-task2-TC.labels
701447437,Appeal_to_fear-prejudice,939,1017,train-task2-TC.labels
701447437,"Name_Calling,Labeling",1542,1555,train-task2-TC.labels
701553469,Appeal_to_fear-prejudice,4178,4280,train-task2-TC.labels
701553469,Loaded_Language,31,41,train-task2-TC.labels
701553469,Slogans,77,143,train-task2-TC.labels
701553469,Loaded_Language,351,361,train-task2-TC.labels
701553469,"Name_Calling,Labeling",1716,1744,train-task2-TC.labels
701553469,"Name_Calling,Labeling",1864,1887,train-task2-TC.labels
701553469,"Exaggeration,Minimisation",3139,3159,train-task2-TC.labels
701553469,Slogans,3455,3476,train-task2-TC.labels
701553469,"Name_Calling,Labeling",3695,3715,train-task2-TC.labels
701553469,Loaded_Language,3898,3916,train-task2-TC.labels
701553469,Causal_Oversimplification,1983,2143,train-task2-TC.labels
701553469,Loaded_Language,288,302,train-task2-TC.labels
701553469,Doubt,2486,2651,train-task2-TC.labels
701553469,Doubt,2666,2781,train-task2-TC.labels
701837665,"Name_Calling,Labeling",803,833,train-task2-TC.labels
701837665,"Name_Calling,Labeling",1806,1828,train-task2-TC.labels
701837665,Doubt,1364,1449,train-task2-TC.labels
701837665,"Exaggeration,Minimisation",5040,5084,train-task2-TC.labels
701837665,"Exaggeration,Minimisation",7193,7229,train-task2-TC.labels
701837665,Loaded_Language,8276,8312,train-task2-TC.labels
701837665,Flag-Waving,9299,9329,train-task2-TC.labels
701837665,"Exaggeration,Minimisation",10112,10206,train-task2-TC.labels
701837665,Doubt,10208,10227,train-task2-TC.labels
701837665,"Exaggeration,Minimisation",761,801,train-task2-TC.labels
701837665,Causal_Oversimplification,1829,2008,train-task2-TC.labels
701837665,"Exaggeration,Minimisation",2534,2575,train-task2-TC.labels
701837665,"Exaggeration,Minimisation",2618,2726,train-task2-TC.labels
701837665,Causal_Oversimplification,2792,2940,train-task2-TC.labels
701837665,Repetition,2828,2849,train-task2-TC.labels
701837665,Causal_Oversimplification,3251,3423,train-task2-TC.labels
701837665,Loaded_Language,3510,3534,train-task2-TC.labels
701837665,Causal_Oversimplification,3824,3883,train-task2-TC.labels
701837665,Causal_Oversimplification,3958,4067,train-task2-TC.labels
701837665,Loaded_Language,5068,5084,train-task2-TC.labels
701837665,Loaded_Language,5821,5840,train-task2-TC.labels
701837665,Causal_Oversimplification,6697,6873,train-task2-TC.labels
701837665,Appeal_to_fear-prejudice,7193,7357,train-task2-TC.labels
701837665,"Exaggeration,Minimisation",7401,7455,train-task2-TC.labels
701837665,"Whataboutism,Straw_Men,Red_Herring",7727,7747,train-task2-TC.labels
701837665,Appeal_to_Authority,7785,7841,train-task2-TC.labels
701837665,Causal_Oversimplification,7529,7666,train-task2-TC.labels
701837665,"Name_Calling,Labeling",8115,8155,train-task2-TC.labels
701837665,Doubt,8453,8556,train-task2-TC.labels
701837665,"Whataboutism,Straw_Men,Red_Herring",9331,9372,train-task2-TC.labels
701837665,"Name_Calling,Labeling",9425,9433,train-task2-TC.labels
701837665,"Exaggeration,Minimisation",9471,9500,train-task2-TC.labels
701837665,Loaded_Language,9741,9756,train-task2-TC.labels
701837665,"Name_Calling,Labeling",9780,9814,train-task2-TC.labels
701837665,"Name_Calling,Labeling",10090,10111,train-task2-TC.labels
701837665,Causal_Oversimplification,10802,10972,train-task2-TC.labels
701837665,Causal_Oversimplification,11844,11915,train-task2-TC.labels
701837665,Thought-terminating_Cliches,11964,12007,train-task2-TC.labels
701837665,Loaded_Language,12031,12047,train-task2-TC.labels
701837665,Loaded_Language,12178,12197,train-task2-TC.labels
701837665,"Exaggeration,Minimisation",12594,12665,train-task2-TC.labels
701837665,Thought-terminating_Cliches,2456,2470,train-task2-TC.labels
701837665,Loaded_Language,2544,2563,train-task2-TC.labels
701837665,Doubt,2740,2762,train-task2-TC.labels
701837665,Appeal_to_fear-prejudice,2942,2991,train-task2-TC.labels
701837665,Flag-Waving,12381,12476,train-task2-TC.labels
701933838,Appeal_to_fear-prejudice,981,1153,train-task2-TC.labels
701939679,Doubt,234,337,train-task2-TC.labels
701939679,"Name_Calling,Labeling",361,374,train-task2-TC.labels
701939679,Doubt,339,529,train-task2-TC.labels
701939679,Repetition,1474,1664,train-task2-TC.labels
702077434,Loaded_Language,1264,1275,train-task2-TC.labels
702077434,Thought-terminating_Cliches,1377,1393,train-task2-TC.labels
702077434,Loaded_Language,1377,1414,train-task2-TC.labels
702077434,"Exaggeration,Minimisation",1701,1732,train-task2-TC.labels
702077434,Repetition,1830,1891,train-task2-TC.labels
702077783,Loaded_Language,342,363,train-task2-TC.labels
702077783,Flag-Waving,401,475,train-task2-TC.labels
702077783,"Name_Calling,Labeling",243,276,train-task2-TC.labels
702077783,Doubt,233,289,train-task2-TC.labels
702077783,"Name_Calling,Labeling",513,525,train-task2-TC.labels
702077783,Doubt,1853,1917,train-task2-TC.labels
702077783,Doubt,291,335,train-task2-TC.labels
702111021,Repetition,1114,1127,train-task2-TC.labels
702111021,Repetition,2179,2193,train-task2-TC.labels
702111021,Repetition,2272,2286,train-task2-TC.labels
702111021,Repetition,3388,3402,train-task2-TC.labels
702111021,Repetition,3908,3922,train-task2-TC.labels
702111021,Loaded_Language,1639,1676,train-task2-TC.labels
702111021,Loaded_Language,2047,2092,train-task2-TC.labels
702111021,Appeal_to_Authority,3668,3773,train-task2-TC.labels
702111021,"Name_Calling,Labeling",3994,4051,train-task2-TC.labels
702111021,Loaded_Language,2223,2237,train-task2-TC.labels
702111021,Black-and-White_Fallacy,4140,4186,train-task2-TC.labels
703056647,Loaded_Language,53,61,train-task2-TC.labels
703056647,Appeal_to_Authority,25,61,train-task2-TC.labels
703056647,Loaded_Language,204,238,train-task2-TC.labels
703056647,"Exaggeration,Minimisation",239,275,train-task2-TC.labels
703056647,Repetition,470,477,train-task2-TC.labels
703056647,Repetition,223,230,train-task2-TC.labels
703056647,Repetition,53,61,train-task2-TC.labels
703056647,Appeal_to_Authority,2412,2475,train-task2-TC.labels
703056647,Causal_Oversimplification,1987,2041,train-task2-TC.labels
703056647,Doubt,2102,2176,train-task2-TC.labels
703056647,Appeal_to_Authority,661,717,train-task2-TC.labels
703056647,Appeal_to_Authority,926,1018,train-task2-TC.labels
703056647,Causal_Oversimplification,1418,1495,train-task2-TC.labels
703056647,"Name_Calling,Labeling",25,36,train-task2-TC.labels
703056647,Appeal_to_fear-prejudice,25,61,train-task2-TC.labels
703056647,Appeal_to_fear-prejudice,223,275,train-task2-TC.labels
703056647,Appeal_to_fear-prejudice,684,717,train-task2-TC.labels
703056647,Appeal_to_fear-prejudice,1109,1140,train-task2-TC.labels
703056647,Appeal_to_fear-prejudice,1919,1984,train-task2-TC.labels
703056647,Appeal_to_fear-prejudice,2412,2473,train-task2-TC.labels
703698295,Appeal_to_fear-prejudice,5829,5877,train-task2-TC.labels
703698295,Loaded_Language,5917,5958,train-task2-TC.labels
703698295,Loaded_Language,8483,8503,train-task2-TC.labels
703698295,"Name_Calling,Labeling",320,353,train-task2-TC.labels
703698295,Loaded_Language,2687,2722,train-task2-TC.labels
703698295,"Name_Calling,Labeling",2792,2808,train-task2-TC.labels
703698295,"Name_Calling,Labeling",2818,2850,train-task2-TC.labels
703698295,"Name_Calling,Labeling",3183,3200,train-task2-TC.labels
703698295,Loaded_Language,4571,4597,train-task2-TC.labels
703698295,Loaded_Language,4797,4815,train-task2-TC.labels
703698295,Repetition,6647,6657,train-task2-TC.labels
703698295,"Name_Calling,Labeling",7231,7261,train-task2-TC.labels
703698295,Loaded_Language,7641,7660,train-task2-TC.labels
703698295,Causal_Oversimplification,8634,8734,train-task2-TC.labels
703698295,Black-and-White_Fallacy,9765,9961,train-task2-TC.labels
703698295,Loaded_Language,12626,12642,train-task2-TC.labels
703698295,Appeal_to_fear-prejudice,822,941,train-task2-TC.labels
703698295,Appeal_to_fear-prejudice,1633,1702,train-task2-TC.labels
703698295,Loaded_Language,1805,1819,train-task2-TC.labels
703698295,"Exaggeration,Minimisation",2073,2088,train-task2-TC.labels
703698295,Loaded_Language,2285,2298,train-task2-TC.labels
703698295,Appeal_to_fear-prejudice,4687,4739,train-task2-TC.labels
703698295,Loaded_Language,7231,7245,train-task2-TC.labels
703698295,Loaded_Language,7719,7741,train-task2-TC.labels
703698295,Causal_Oversimplification,8006,8060,train-task2-TC.labels
703698295,"Name_Calling,Labeling",8954,8976,train-task2-TC.labels
703698295,Appeal_to_fear-prejudice,10166,10229,train-task2-TC.labels
703698295,Loaded_Language,10820,10828,train-task2-TC.labels
703806098,Loaded_Language,166,185,train-task2-TC.labels
703806098,Doubt,2609,2665,train-task2-TC.labels
703806098,Loaded_Language,1605,1622,train-task2-TC.labels
703806098,Doubt,1632,1698,train-task2-TC.labels
703806098,Loaded_Language,144,160,train-task2-TC.labels
703806098,Loaded_Language,1435,1455,train-task2-TC.labels
703821117,Loaded_Language,2350,2366,train-task2-TC.labels
703821117,Loaded_Language,3483,3500,train-task2-TC.labels
703821117,"Name_Calling,Labeling",11087,11105,train-task2-TC.labels
703821117,Loaded_Language,11655,11671,train-task2-TC.labels
703821117,"Name_Calling,Labeling",12003,12039,train-task2-TC.labels
703821117,"Exaggeration,Minimisation",12349,12363,train-task2-TC.labels
703821117,Loaded_Language,14142,14158,train-task2-TC.labels
703821117,Loaded_Language,16781,16835,train-task2-TC.labels
703821117,Appeal_to_fear-prejudice,17552,17689,train-task2-TC.labels
703821117,"Exaggeration,Minimisation",179,236,train-task2-TC.labels
703821117,Causal_Oversimplification,114,174,train-task2-TC.labels
703821117,Flag-Waving,472,532,train-task2-TC.labels
703821117,Flag-Waving,833,880,train-task2-TC.labels
703821117,"Name_Calling,Labeling",2475,2523,train-task2-TC.labels
703821117,"Exaggeration,Minimisation",3368,3383,train-task2-TC.labels
703821117,"Exaggeration,Minimisation",3519,3571,train-task2-TC.labels
703821117,"Exaggeration,Minimisation",3893,3974,train-task2-TC.labels
703821117,"Exaggeration,Minimisation",5022,5080,train-task2-TC.labels
703821117,Causal_Oversimplification,5281,5373,train-task2-TC.labels
703821117,"Name_Calling,Labeling",6445,6453,train-task2-TC.labels
703821117,Causal_Oversimplification,6520,6609,train-task2-TC.labels
703821117,"Exaggeration,Minimisation",6620,6637,train-task2-TC.labels
703821117,Flag-Waving,7264,7314,train-task2-TC.labels
703821117,Loaded_Language,7674,7693,train-task2-TC.labels
703821117,Doubt,10469,10570,train-task2-TC.labels
703821117,"Whataboutism,Straw_Men,Red_Herring",10572,10680,train-task2-TC.labels
703821117,Doubt,10697,10805,train-task2-TC.labels
703821117,"Exaggeration,Minimisation",10740,10765,train-task2-TC.labels
703821117,"Whataboutism,Straw_Men,Red_Herring",10860,10997,train-task2-TC.labels
703821117,"Exaggeration,Minimisation",10820,10845,train-task2-TC.labels
703821117,Doubt,11221,11328,train-task2-TC.labels
703821117,Repetition,12149,12243,train-task2-TC.labels
703821117,"Name_Calling,Labeling",13152,13167,train-task2-TC.labels
703821117,Loaded_Language,13316,13369,train-task2-TC.labels
703821117,"Exaggeration,Minimisation",13902,13935,train-task2-TC.labels
703821117,Causal_Oversimplification,13936,13958,train-task2-TC.labels
703821117,Causal_Oversimplification,13960,14030,train-task2-TC.labels
703821117,Repetition,18531,18550,train-task2-TC.labels
703821117,Flag-Waving,14419,14458,train-task2-TC.labels
703821117,Causal_Oversimplification,14511,14640,train-task2-TC.labels
703821117,Causal_Oversimplification,14752,14920,train-task2-TC.labels
703821117,Thought-terminating_Cliches,15047,15069,train-task2-TC.labels
703821117,Causal_Oversimplification,15216,15279,train-task2-TC.labels
703821117,Causal_Oversimplification,15785,15851,train-task2-TC.labels
703821117,Loaded_Language,16195,16231,train-task2-TC.labels
703821117,Causal_Oversimplification,16335,16411,train-task2-TC.labels
703821117,Loaded_Language,16976,17013,train-task2-TC.labels
703821117,Appeal_to_Authority,17016,17049,train-task2-TC.labels
703821117,"Name_Calling,Labeling",18269,18325,train-task2-TC.labels
703821117,"Exaggeration,Minimisation",18378,18396,train-task2-TC.labels
703821117,Flag-Waving,18447,18550,train-task2-TC.labels
703821117,"Exaggeration,Minimisation",18604,18639,train-task2-TC.labels
703821117,Loaded_Language,195,222,train-task2-TC.labels
703821117,"Bandwagon,Reductio_ad_hitlerum",5281,5323,train-task2-TC.labels
703821117,"Bandwagon,Reductio_ad_hitlerum",6046,6098,train-task2-TC.labels
703821117,Appeal_to_fear-prejudice,17150,17244,train-task2-TC.labels
703821117,"Bandwagon,Reductio_ad_hitlerum",18275,18323,train-task2-TC.labels
704591553,Loaded_Language,238,265,train-task2-TC.labels
704591553,Appeal_to_fear-prejudice,1999,2059,train-task2-TC.labels
704591553,Loaded_Language,2802,2816,train-task2-TC.labels
704591553,Loaded_Language,71,103,train-task2-TC.labels
704591553,Loaded_Language,278,285,train-task2-TC.labels
704591553,Loaded_Language,933,954,train-task2-TC.labels
704591553,"Name_Calling,Labeling",1016,1029,train-task2-TC.labels
704591553,"Name_Calling,Labeling",1125,1141,train-task2-TC.labels
704591553,Loaded_Language,1280,1292,train-task2-TC.labels
704591553,"Name_Calling,Labeling",1805,1832,train-task2-TC.labels
704591553,Doubt,2180,2228,train-task2-TC.labels
704591553,Slogans,2765,2780,train-task2-TC.labels
704591553,Loaded_Language,3153,3163,train-task2-TC.labels
704591553,"Exaggeration,Minimisation",3827,3881,train-task2-TC.labels
704591553,"Name_Calling,Labeling",3883,3911,train-task2-TC.labels
704591553,Repetition,3895,3911,train-task2-TC.labels
704591553,"Exaggeration,Minimisation",4058,4124,train-task2-TC.labels
704591553,"Name_Calling,Labeling",4064,4103,train-task2-TC.labels
704591553,"Name_Calling,Labeling",4454,4480,train-task2-TC.labels
704591553,Loaded_Language,4493,4508,train-task2-TC.labels
704591553,Doubt,4965,5082,train-task2-TC.labels
704591553,Appeal_to_fear-prejudice,697,822,train-task2-TC.labels
704591553,Loaded_Language,1696,1718,train-task2-TC.labels
704591553,Loaded_Language,1868,1883,train-task2-TC.labels
704591553,"Bandwagon,Reductio_ad_hitlerum",3221,3359,train-task2-TC.labels
704591553,Loaded_Language,4398,4405,train-task2-TC.labels
704856340,Doubt,4007,4185,train-task2-TC.labels
